datetime,precipRate
2025-08-12 00:59:58,0.0
2025-08-12 01:59:55,0.0
2025-08-12 02:59:53,0.0
2025-08-12 03:59:50,0.0
2025-08-12 04:59:48,0.0
2025-08-12 05:59:46,0.0
2025-08-12 06:59:59,0.0
2025-08-12 07:59:57,0.0
2025-08-12 08:59:54,0.0
2025-08-12 09:59:52,0.0
2025-08-12 10:59:49,0.0
2025-08-12 11:59:47,0.0
2025-08-12 12:59:45,0.0
2025-08-12 13:59:58,0.0
2025-08-12 14:59:56,0.0
2025-08-12 15:59:53,10.8
2025-08-12 16:59:51,1.8
2025-08-12 17:59:48,5.99
2025-08-12 18:59:46,3.0
2025-08-12 19:59:59,1.8
2025-08-12 20:59:44,1.19
2025-08-12 21:59:57,6.6
2025-08-12 22:59:55,0.0
2025-08-12 23:59:55,0.0
2025-08-13 00:59:53,0.0
2025-08-13 01:59:50,0.0
2025-08-13 02:59:48,0.0
2025-08-13 03:59:45,0.0
2025-08-13 04:59:59,0.0
2025-08-13 05:59:57,0.0
2025-08-13 06:59:54,0.0
2025-08-13 07:59:52,0.0
2025-08-13 08:59:49,0.0
2025-08-13 09:59:47,0.0
2025-08-13 10:59:45,0.0
2025-08-13 11:59:59,0.0
2025-08-13 12:59:57,0.0
2025-08-13 13:59:54,0.0
2025-08-13 14:59:52,0.0
2025-08-13 15:59:49,0.0
2025-08-13 16:59:47,0.0
2025-08-13 17:59:44,0.0
2025-08-13 18:59:58,0.0
2025-08-13 19:59:39,0.0
2025-08-13 20:59:53,0.0
2025-08-13 21:59:50,0.0
2025-08-13 22:59:48,0.0
2025-08-13 23:59:45,0.0
2025-08-14 00:59:43,0.0
2025-08-14 01:59:56,0.0
2025-08-14 02:59:54,0.0
2025-08-14 03:59:51,0.0
2025-08-14 04:59:50,0.0
2025-08-14 05:59:48,0.0
2025-08-14 06:59:45,0.0
2025-08-14 07:59:59,0.0
2025-08-14 08:59:56,0.0
2025-08-14 09:59:54,0.0
2025-08-14 10:59:52,0.0
2025-08-14 11:59:49,0.0
2025-08-14 12:59:47,11.99
2025-08-14 13:59:44,35.41
2025-08-14 14:59:49,5.99
2025-08-14 15:59:46,0.0
2025-08-14 16:59:44,0.0
2025-08-14 17:59:57,0.0
2025-08-14 18:59:55,0.0
2025-08-14 19:59:52,0.0
2025-08-14 20:59:50,0.0
2025-08-14 21:59:47,0.0
2025-08-14 22:59:45,0.0
2025-08-14 23:59:44,0.0
2025-08-15 00:59:58,0.0
2025-08-15 01:59:56,0.0
2025-08-15 02:59:54,0.0
2025-08-15 03:59:51,0.0
2025-08-15 04:59:50,0.0
2025-08-15 05:59:47,0.0
2025-08-15 06:59:45,0.0
2025-08-15 07:59:58,0.0
2025-08-15 08:59:56,0.0
2025-08-15 09:59:53,0.0
2025-08-15 10:59:51,0.0
2025-08-15 11:59:48,0.0
2025-08-15 12:59:46,0.0
2025-08-15 13:59:59,0.0
2025-08-15 14:59:57,0.0
2025-08-15 15:59:54,0.0
2025-08-15 16:59:52,0.0
2025-08-15 17:59:49,0.0
2025-08-15 18:59:47,0.0
2025-08-15 19:59:44,5.99
2025-08-15 20:59:58,44.4
2025-08-15 21:59:56,3.0
2025-08-15 22:59:54,6.6
2025-08-15 23:59:51,1.8
2025-08-16 00:59:49,0.0
2025-08-16 01:59:46,0.0
2025-08-16 02:59:44,0.0
2025-08-16 03:59:57,0.0
2025-08-16 04:59:56,0.0
2025-08-16 05:59:53,0.0
2025-08-16 06:59:50,0.0
2025-08-16 07:59:48,0.0
2025-08-16 08:59:45,0.0
2025-08-16 09:59:59,0.0
2025-08-16 10:59:56,0.0
2025-08-16 11:59:54,0.0
2025-08-16 12:59:51,0.0
2025-08-16 13:59:49,0.0
2025-08-16 14:59:46,0.0
2025-08-16 15:59:44,10.8
2025-08-16 16:59:57,4.8
2025-08-16 17:59:55,0.0
2025-08-16 18:59:52,0.0
2025-08-16 19:59:50,0.0
2025-08-16 20:59:47,0.0
2025-08-16 21:59:45,0.0
2025-08-16 22:59:58,0.0
2025-08-16 23:59:56,0.0
2025-08-17 00:59:53,0.0
2025-08-17 01:59:51,0.0
2025-08-17 02:59:48,0.0
2025-08-17 03:59:45,0.0
2025-08-17 04:59:59,0.0
2025-08-17 05:59:56,1.8
2025-08-17 06:59:54,0.0
2025-08-17 07:02:18,0.0
2025-08-17 15:16:49,0.0
2025-08-17 20:59:44,0.0
2025-08-17 21:59:57,0.0
2025-08-17 22:59:55,0.0
2025-08-17 23:59:52,0.0
2025-08-18 00:59:50,0.0
2025-08-18 01:59:47,0.0
2025-08-18 02:59:45,0.0
2025-08-18 03:59:45,0.0
2025-08-18 04:59:59,0.0
2025-08-18 05:59:56,0.0
2025-08-18 06:59:54,0.0
2025-08-18 07:59:51,0.0
2025-08-18 08:59:49,0.0
