datetime,precipRate
2025-08-15 00:59:29,0.0
2025-08-15 01:59:56,0.0
2025-08-15 02:59:52,0.0
2025-08-15 03:59:48,0.0
2025-08-15 04:59:45,0.0
2025-08-15 05:59:40,0.0
2025-08-15 06:59:36,0.0
2025-08-15 07:59:32,0.0
2025-08-15 08:59:59,0.0
2025-08-15 09:59:56,0.0
2025-08-15 10:59:51,0.0
2025-08-15 11:59:48,0.0
2025-08-15 12:59:43,0.0
2025-08-15 13:59:39,0.0
2025-08-15 14:59:36,0.0
2025-08-15 15:59:31,0.0
2025-08-15 16:59:58,0.0
2025-08-15 17:59:55,0.0
2025-08-15 18:59:50,1.8
2025-08-15 19:59:47,1.8
2025-08-15 20:59:43,0.0
2025-08-15 21:59:38,0.0
2025-08-15 22:59:34,0.0
2025-08-15 23:59:31,0.0
2025-08-16 00:59:58,0.0
2025-08-16 01:59:53,0.0
2025-08-16 02:59:49,0.0
2025-08-16 03:59:45,0.0
2025-08-16 04:59:42,0.0
2025-08-16 05:59:37,0.0
2025-08-16 06:59:33,0.0
2025-08-16 07:59:30,0.0
2025-08-16 08:59:56,0.0
2025-08-16 09:59:53,0.0
2025-08-16 10:59:49,0.0
2025-08-16 11:59:45,0.0
2025-08-16 12:59:40,0.0
2025-08-16 13:59:36,0.0
2025-08-16 14:59:34,13.21
2025-08-16 15:59:29,0.0
2025-08-16 16:59:56,0.0
2025-08-16 17:59:51,0.0
2025-08-16 18:59:48,0.0
2025-08-16 19:59:44,0.0
2025-08-16 20:59:40,0.0
2025-08-16 21:59:36,0.0
2025-08-16 22:59:31,0.0
2025-08-16 23:59:59,0.0
2025-08-17 00:59:55,0.0
2025-08-17 01:59:51,0.0
2025-08-17 02:59:47,0.0
2025-08-17 03:59:43,0.0
2025-08-17 04:59:39,0.0
2025-08-17 05:59:35,0.0
2025-08-17 06:59:31,0.0
2025-08-17 07:59:58,0.0
2025-08-17 08:59:54,0.0
2025-08-17 09:59:51,0.0
2025-08-17 10:59:46,0.0
2025-08-17 11:59:42,1.8
2025-08-17 12:59:38,1.8
2025-08-17 13:59:33,0.0
2025-08-17 14:59:31,0.0
2025-08-17 15:59:57,0.0
2025-08-17 16:59:53,0.0
2025-08-17 17:59:49,0.0
2025-08-17 18:59:45,0.0
2025-08-17 19:59:41,0.0
2025-08-17 20:59:37,0.0
2025-08-17 21:59:33,0.0
2025-08-17 22:59:29,0.0
2025-08-17 23:59:56,0.0
2025-08-18 00:59:52,0.0
2025-08-18 01:59:48,0.0
2025-08-18 02:59:44,0.0
2025-08-18 03:59:41,0.0
2025-08-18 04:59:36,0.0
2025-08-18 05:59:32,0.0
2025-08-18 06:59:59,0.0
2025-08-18 07:59:55,0.0
2025-08-18 08:59:51,0.0
2025-08-18 09:59:47,0.0
2025-08-18 10:59:43,0.0
2025-08-18 11:59:39,0.0
2025-08-18 12:59:35,0.0
2025-08-18 13:59:31,0.0
2025-08-18 14:59:27,0.0
2025-08-18 15:59:55,0.0
2025-08-18 16:59:51,0.0
2025-08-18 17:59:47,0.0
2025-08-18 18:59:43,0.0
2025-08-18 19:59:38,0.0
2025-08-18 20:59:35,0.0
2025-08-18 21:59:31,0.0
2025-08-18 22:59:57,0.0
2025-08-18 23:59:54,0.0
2025-08-19 00:51:34,0.0
2025-08-19 01:59:46,0.0
2025-08-19 02:59:41,0.0
2025-08-19 03:59:37,4.19
2025-08-19 04:59:34,3.0
2025-08-19 05:59:30,0.0
2025-08-19 06:59:56,0.0
2025-08-19 07:59:52,0.0
2025-08-19 08:59:48,0.0
2025-08-19 09:59:44,0.0
2025-08-19 10:59:41,0.0
2025-08-19 11:59:37,0.0
2025-08-19 12:59:34,0.0
2025-08-19 13:59:29,0.0
2025-08-19 14:59:56,0.0
2025-08-19 15:59:52,0.0
2025-08-19 16:59:48,0.0
2025-08-19 17:59:44,10.8
2025-08-19 18:59:40,0.0
2025-08-19 19:59:35,0.0
2025-08-19 20:59:32,0.0
2025-08-19 21:59:58,0.0
2025-08-19 22:59:56,0.0
2025-08-19 23:59:51,0.0
2025-08-20 00:59:47,0.0
2025-08-20 01:59:43,0.0
2025-08-20 02:59:38,0.0
2025-08-20 03:59:36,0.0
2025-08-20 04:59:31,0.0
2025-08-20 05:59:58,0.0
2025-08-20 06:59:54,0.0
2025-08-20 07:59:50,0.0
2025-08-20 08:59:46,0.0
2025-08-20 09:59:42,0.0
2025-08-20 10:59:38,0.0
2025-08-20 11:59:34,0.0
2025-08-20 12:59:30,0.0
2025-08-20 13:59:56,0.0
2025-08-20 14:59:53,0.0
2025-08-20 15:59:50,4.8
2025-08-20 16:59:45,7.8
2025-08-20 17:59:41,0.0
2025-08-20 18:59:37,0.0
2025-08-20 19:59:34,0.0
2025-08-20 20:59:29,0.0
2025-08-20 21:59:56,0.0
2025-08-20 22:59:53,0.0
2025-08-20 23:59:48,0.0
2025-08-21 00:59:44,0.0
2025-08-21 01:59:40,0.0
2025-08-21 02:59:37,0.0
2025-08-21 03:59:33,0.0
2025-08-21 04:59:59,0.0
2025-08-21 05:59:55,0.0
2025-08-21 06:59:51,0.0
2025-08-21 07:59:47,0.0
2025-08-21 08:59:43,0.0
2025-08-21 09:59:39,0.0
